subject_id,X0__0,X1__0,X2__0,X3__0,X4__0,X0__1,X1__1,X2__1,X3__1,X4__1,X0__2,X1__2,X2__2,X3__2,X4__2,X0__3,X1__3,X2__3,X3__3,X4__3,X0__4,X1__4,X2__4,X3__4,X4__4,X0__5,X1__5,X2__5,X3__5,X4__5,X0__6,X1__6,X2__6,X3__6,X4__6,X0__7,X1__7,X2__7,X3__7,X4__7,X0__8,X1__8,X2__8,X3__8,X4__8,X0__9,X1__9,X2__9,X3__9,X4__9,X0__10,X1__10,X2__10,X3__10,X4__10
608,b,a,c,a,a,b,b,c,a,b,c,c,a,a,a,a,b,a,a,b,a,b,c,a,b,b,a,c,a,a,b,c,c,a,b,a,c,a,a,b,b,b,a,a,a,b,a,c,a,c,c,c,b,a,c
609,a,c,b,b,b,a,b,b,c,b,a,a,c,c,a,a,a,a,c,c,b,b,c,c,a,a,a,c,c,a,b,b,a,c,c,c,a,c,c,c,a,b,a,c,c,b,a,c,c,a,a,b,c,c,c
610,c,a,b,a,b,a,b,b,c,b,b,c,b,c,c,a,b,b,c,a,a,a,c,c,a,b,c,a,c,a,c,b,a,c,a,a,a,a,c,c,b,c,a,c,a,b,a,c,c,a,c,b,a,c,a
611,b,a,a,b,b,c,b,c,b,a,a,b,a,b,a,a,a,c,c,c,b,c,c,c,a,a,a,a,c,b,b,c,c,c,b,c,c,a,c,c,a,c,a,c,c,b,c,c,c,c,b,b,c,a,a
612,b,a,b,a,b,a,c,c,a,a,a,b,c,a,a,b,c,a,a,a,b,a,c,c,b,c,b,c,b,b,a,c,a,b,a,a,b,a,b,a,b,b,a,b,a,a,c,a,b,a,b,a,a,c,a
613,c,b,c,a,b,a,a,b,a,c,a,b,b,c,c,b,a,a,c,c,c,b,c,c,c,a,a,c,c,c,b,b,a,c,a,a,a,a,b,a,b,c,c,b,a,c,b,a,b,a,a,a,c,b,b
614,b,b,a,b,c,a,a,c,c,c,a,b,c,c,c,b,b,c,c,a,a,c,c,a,a,b,c,c,c,c,b,c,c,c,c,b,b,a,c,a,a,c,a,a,a,b,b,c,a,a,a,c,a,c,a
615,b,c,b,c,c,a,c,c,c,c,b,b,a,c,b,a,c,a,c,a,b,b,c,c,b,a,a,b,c,c,b,b,b,c,a,a,b,b,c,b,a,a,c,c,c,b,c,a,c,a,b,c,c,c,b
616,b,a,b,c,c,a,a,b,c,a,a,c,c,c,b,a,c,a,a,c,b,b,c,a,a,c,b,a,a,b,a,c,c,a,a,b,a,a,a,c,a,b,c,a,c,a,b,c,a,c,b,a,a,a,c
617,c,a,c,a,a,a,c,c,c,a,b,b,b,c,b,a,b,a,c,a,b,c,c,c,a,a,b,c,c,a,b,b,c,c,b,c,a,a,a,a,b,c,a,a,a,a,b,c,a,a,b,c,a,a,c
618,c,b,a,c,c,a,a,c,c,c,a,c,c,c,a,b,a,a,c,a,a,c,c,c,b,b,b,a,c,c,c,b,c,c,a,a,c,b,c,a,b,a,c,c,a,b,c,a,c,a,a,a,c,c,a
619,b,b,c,b,a,b,c,a,c,a,c,b,c,c,a,a,c,c,c,a,b,c,c,c,c,c,a,c,c,b,a,a,c,c,b,a,c,a,c,a,a,b,c,c,b,b,c,c,c,a,c,c,a,c,b
620,c,a,b,b,c,a,b,b,b,c,a,c,c,c,a,b,c,c,c,c,a,c,a,c,c,b,c,c,c,c,b,c,c,c,c,a,c,c,c,c,a,c,a,c,c,b,c,a,b,c,c,b,c,c,b
621,b,b,a,b,b,b,c,a,b,a,a,a,c,a,a,b,c,c,a,a,b,a,a,a,a,c,c,c,a,c,a,b,b,a,a,a,c,b,a,a,a,b,c,a,b,b,b,a,a,b,c,a,c,a,c
622,b,a,a,a,b,a,a,c,b,a,a,b,c,c,a,b,b,c,c,a,c,b,a,c,a,a,a,c,c,a,b,c,c,c,b,a,a,a,c,a,b,c,c,c,a,a,b,b,c,a,a,a,b,c,a
623,b,a,a,a,a,a,c,c,a,b,b,b,c,a,a,b,a,c,a,c,a,b,c,a,c,b,a,a,a,c,b,c,c,a,a,b,b,a,a,c,c,b,a,a,b,a,a,c,a,b,b,c,c,c,a
624,a,c,b,b,a,b,b,b,c,a,b,b,b,c,b,c,a,c,c,c,a,c,a,c,c,b,b,c,c,a,a,c,a,c,a,b,b,c,b,a,c,b,c,c,a,a,a,c,c,a,a,c,a,c,a
625,a,c,b,c,c,a,c,c,c,c,a,b,c,a,a,b,c,c,a,a,a,b,b,a,a,b,b,b,c,a,b,b,b,c,a,a,c,b,c,a,b,c,b,c,c,a,b,c,c,c,b,b,a,c,c
626,b,c,b,a,c,a,b,b,a,a,b,a,b,a,b,c,b,c,a,b,a,a,b,a,b,b,c,c,c,b,b,a,a,c,b,b,c,a,c,b,a,c,a,c,c,b,c,c,c,c,c,c,a,c,c
627,a,c,b,c,c,b,c,a,c,c,a,b,c,c,a,b,a,b,c,b,a,c,b,c,b,b,b,c,c,a,b,c,c,c,a,c,a,a,c,a,a,b,c,c,a,b,a,a,c,c,a,b,c,b,c
628,b,a,a,c,c,a,c,c,c,a,b,b,b,c,b,b,a,b,c,c,a,c,b,c,b,b,c,b,c,c,b,c,b,c,c,b,c,b,c,c,c,c,c,c,c,a,c,c,c,c,b,a,c,c,a
629,b,b,b,b,a,c,b,c,c,a,c,a,c,c,b,a,c,c,c,a,a,b,a,c,b,b,b,c,c,b,c,a,c,c,c,a,b,a,c,c,b,a,c,c,c,a,b,c,c,c,b,a,c,c,a
630,b,c,a,b,a,c,c,c,b,c,c,c,a,c,c,c,c,c,c,c,a,b,c,c,a,b,a,a,c,c,b,c,c,b,b,c,b,a,a,a,a,c,c,a,a,b,b,b,a,a,c,c,b,a,a
631,b,b,a,a,b,a,a,c,a,c,b,b,c,c,a,a,b,a,c,a,b,a,a,c,c,b,c,c,a,a,c,b,a,a,a,a,c,c,a,a,a,c,a,a,c,a,c,c,a,c,b,c,a,a,c
632,b,c,a,b,b,c,b,b,b,b,c,a,b,a,c,a,c,c,c,b,b,c,c,a,c,c,c,c,a,c,a,b,c,a,a,b,c,c,a,a,a,a,c,a,a,b,c,a,c,a,c,c,c,c,c
633,a,c,a,b,c,a,c,c,b,c,a,c,c,b,c,b,a,a,b,c,b,c,c,b,a,a,a,c,b,a,c,c,a,c,c,a,b,c,c,a,a,a,c,c,a,a,c,c,c,b,b,b,b,c,a
634,b,a,a,b,c,a,c,c,b,c,a,c,a,b,c,a,b,c,b,a,b,b,a,a,b,c,a,c,c,a,c,c,c,c,b,a,b,a,c,a,b,a,c,c,a,c,c,a,c,c,a,b,a,c,a
635,a,a,a,a,a,b,c,c,a,b,a,b,a,a,a,a,a,c,a,c,a,b,c,b,c,b,b,a,b,a,a,b,c,b,b,b,c,c,b,a,c,b,c,b,b,a,c,a,b,a,b,b,c,b,b
636,b,a,b,a,c,c,b,b,a,b,a,c,c,a,a,b,a,c,a,b,a,b,c,a,a,b,a,a,a,a,a,c,c,a,a,b,b,b,a,a,a,b,a,a,b,b,a,c,a,c,a,c,a,a,c
637,b,a,a,a,a,b,c,c,a,a,c,b,c,a,a,a,c,a,a,a,b,c,c,a,b,a,c,c,a,c,b,c,a,a,c,c,b,c,c,a,a,b,b,b,b,b,b,a,b,a,a,c,a,b,a
638,b,b,a,a,a,b,c,c,a,a,c,a,c,a,b,a,c,b,a,b,b,c,c,a,c,a,c,a,a,c,b,a,c,a,a,a,c,c,a,a,b,b,b,a,a,b,c,c,a,a,a,a,b,b,a
639,b,a,b,b,a,a,c,b,b,b,a,b,b,c,a,b,b,b,c,b,c,c,b,c,a,a,a,b,b,a,b,a,c,b,b,c,c,a,b,a,a,c,c,b,c,b,c,a,b,c,a,a,c,b,c
640,b,c,c,a,a,c,a,a,a,a,a,c,c,a,a,a,c,a,a,c,b,a,c,a,c,a,c,c,a,c,b,b,c,a,a,b,a,c,a,b,c,b,c,a,a,b,b,b,a,b,c,a,b,c,c
641,c,a,a,a,a,a,c,c,a,b,b,a,a,c,c,a,c,c,b,a,b,a,a,b,a,c,c,c,c,a,a,a,c,c,a,b,c,a,c,c,c,c,c,c,c,c,c,c,c,c,a,c,c,c,c
642,c,a,a,c,c,a,c,c,b,a,b,a,a,b,a,a,b,c,c,a,a,a,b,c,a,b,c,b,c,a,c,b,c,c,a,a,c,a,c,a,b,b,c,c,a,a,a,c,c,a,b,c,a,c,a
643,b,c,b,b,c,b,c,c,c,c,a,c,c,c,c,b,c,a,c,c,a,c,c,c,c,b,c,a,b,c,b,c,c,b,c,c,b,a,b,a,a,c,c,b,a,b,b,c,b,a,b,c,b,b,a
644,a,c,a,b,c,b,c,c,a,c,b,b,a,a,a,a,a,c,a,a,b,b,b,c,a,c,c,c,c,c,a,a,c,c,a,b,c,a,c,b,a,b,c,c,a,b,c,a,c,a,a,a,c,c,c
645,a,c,b,b,b,b,c,c,b,b,c,a,b,a,a,b,c,c,a,a,a,a,a,a,b,a,a,c,b,b,b,c,c,b,a,c,b,a,c,a,a,b,c,c,a,b,c,a,c,a,c,b,c,c,a
646,a,a,a,b,c,a,b,c,b,c,b,b,a,b,b,a,a,c,c,b,a,c,a,c,a,a,b,c,c,a,b,c,a,c,a,a,c,c,c,a,b,a,a,c,a,a,c,c,c,a,b,a,b,c,a
647,b,a,b,c,c,b,c,c,c,c,c,a,b,c,a,a,a,c,c,c,a,c,c,c,c,b,b,a,c,a,a,b,c,c,b,b,c,a,c,a,a,b,c,c,a,a,c,c,c,a,b,c,c,c,c
648,c,b,b,b,c,a,c,b,b,a,b,b,b,b,a,a,a,b,b,b,b,c,b,b,b,a,b,c,b,a,b,b,a,b,b,c,c,c,c,a,a,b,c,c,a,a,a,a,c,a,b,c,c,c,a
649,b,c,a,c,c,c,c,c,c,c,a,c,a,c,c,b,c,c,c,c,c,b,b,c,c,a,a,c,c,c,a,c,a,b,c,b,a,c,b,a,c,a,a,b,a,a,b,c,b,a,b,c,a,b,a
650,b,a,a,b,c,c,b,a,b,c,a,c,c,c,a,b,b,b,c,a,a,a,b,c,b,a,c,c,c,b,b,b,a,c,a,c,c,c,c,b,a,a,c,c,a,a,c,c,c,a,b,c,c,c,c
651,b,a,a,a,a,c,c,c,c,a,c,c,a,c,c,b,c,c,c,c,c,b,c,c,b,a,b,c,c,a,b,c,c,c,b,c,c,b,c,c,a,c,c,c,c,b,c,a,c,c,b,b,c,c,b
652,c,b,a,c,c,a,b,a,c,a,a,b,c,c,b,a,a,a,c,c,b,c,c,c,b,a,b,a,b,b,b,a,c,c,c,a,b,a,c,c,b,c,a,c,a,a,b,c,b,a,a,b,a,b,b
653,a,c,b,c,c,b,a,c,c,a,a,c,c,c,a,a,a,c,c,a,a,b,c,c,c,b,a,b,c,a,a,c,c,c,a,b,b,a,c,a,c,b,c,c,b,a,a,a,c,c,a,c,c,c,a
654,b,b,c,b,b,a,a,b,c,c,a,c,b,c,b,b,a,c,c,a,a,b,a,c,a,a,b,c,c,a,b,a,c,c,b,a,c,a,c,b,b,b,c,c,c,c,c,a,c,a,a,b,c,c,b
655,b,b,c,b,a,a,a,c,a,c,a,c,c,a,a,b,a,b,c,a,b,c,b,c,a,a,b,b,c,a,a,a,c,c,a,a,c,b,c,c,b,a,c,a,c,a,b,a,a,c,b,b,a,c,a
656,b,c,b,c,c,c,a,c,c,a,a,c,c,a,a,b,b,a,c,b,c,b,c,c,a,a,a,a,c,c,b,b,c,c,c,a,a,a,c,a,a,a,c,c,b,b,c,a,c,b,a,b,c,c,a
657,b,a,a,a,a,c,c,c,a,a,a,c,a,a,c,b,b,a,a,a,c,b,c,a,a,a,b,c,a,b,b,b,c,a,b,c,b,a,a,c,a,a,c,a,c,a,c,c,a,c,b,b,a,b,a
658,c,a,a,c,a,a,b,c,c,a,b,a,a,c,a,c,c,a,c,a,a,b,c,c,a,a,c,c,c,a,b,b,b,c,a,b,a,b,c,c,a,b,b,c,a,b,b,b,c,b,b,c,b,a,a
659,b,b,a,a,a,a,a,c,b,c,b,c,a,b,c,a,c,c,b,c,a,c,a,c,c,a,c,c,c,c,b,b,a,b,b,c,c,a,a,a,a,b,c,a,a,b,a,c,a,a,a,c,a,a,c
660,b,b,b,b,a,b,c,c,c,a,b,b,c,c,a,b,b,a,c,a,a,c,a,c,a,b,c,c,c,b,a,b,a,c,b,b,a,c,b,c,c,b,c,c,c,a,a,a,c,c,b,c,c,c,c
661,b,b,a,a,c,b,a,c,c,c,a,b,c,c,c,a,a,a,c,c,b,c,a,c,c,a,b,c,c,b,b,c,b,c,a,a,b,c,c,a,a,c,a,c,a,b,a,c,b,b,b,c,b,c,b
662,b,c,b,b,c,a,b,b,c,a,a,a,b,c,b,a,c,c,c,b,a,c,b,c,c,b,a,c,c,a,c,c,a,c,a,a,c,c,c,c,b,b,c,c,a,c,b,a,c,b,a,a,c,c,a
663,c,b,b,b,c,a,b,c,c,c,a,c,c,c,a,b,a,a,c,a,c,b,c,c,a,c,a,a,c,c,a,c,c,c,b,b,c,c,c,c,a,c,a,c,c,b,c,a,c,c,c,a,c,c,a
664,b,a,c,b,b,a,b,a,c,c,b,b,c,b,a,c,a,a,b,b,a,a,c,b,b,b,c,a,b,b,c,c,c,c,b,a,c,a,c,c,a,b,c,c,a,b,c,b,c,a,a,b,b,c,a
665,b,b,c,b,a,c,b,b,b,a,a,b,b,b,b,b,c,b,b,c,c,b,c,b,b,a,b,a,c,b,b,c,c,c,a,a,b,c,c,a,b,a,c,c,c,c,b,c,c,c,a,a,a,c,c
666,b,a,a,b,c,b,a,c,c,a,a,c,a,c,a,a,a,a,c,b,b,c,c,c,a,a,c,c,c,c,b,a,c,c,a,c,a,a,c,a,b,c,a,c,b,a,b,a,c,a,b,c,c,c,a
667,b,b,c,b,b,a,c,c,c,b,b,b,c,c,a,a,b,a,c,b,b,a,c,c,a,b,b,c,c,b,c,c,a,c,a,a,a,c,c,a,a,c,c,c,c,a,a,c,c,a,a,b,a,c,a
668,b,a,c,b,c,b,b,c,b,c,a,c,a,b,a,b,b,c,c,a,a,a,c,b,b,a,c,c,a,c,b,b,a,a,a,c,c,c,a,a,a,b,a,a,a,b,c,c,a,b,a,c,a,a,c
669,a,c,a,b,c,b,c,c,a,c,a,c,a,a,c,b,b,c,c,a,b,a,a,c,b,b,c,c,b,b,c,b,a,b,a,a,a,c,c,c,b,b,c,c,c,c,a,a,c,a,c,c,c,c,b
670,b,a,a,a,a,c,c,c,a,a,a,b,a,a,b,b,a,c,a,b,a,c,c,a,b,b,b,a,b,a,c,c,c,c,a,a,c,c,c,b,b,c,a,c,c,c,b,c,c,c,b,a,a,c,c
671,c,a,b,c,c,a,b,b,c,a,a,a,b,c,b,b,b,c,c,b,b,a,c,c,c,a,b,c,c,c,a,c,b,c,a,b,b,b,c,a,a,b,b,c,b,b,c,b,c,c,b,b,c,c,b
672,c,a,a,b,b,a,c,c,c,b,b,b,b,a,a,b,c,b,a,a,a,b,a,a,b,a,a,c,c,c,b,c,c,c,c,b,a,c,c,c,c,b,c,c,c,a,c,b,c,a,b,b,b,c,a
673,b,b,a,b,a,a,c,c,b,a,b,b,a,b,a,c,c,c,c,a,a,b,a,c,a,b,c,a,c,a,b,b,c,c,c,a,a,a,c,c,a,a,c,c,c,a,b,c,c,c,a,c,a,c,a
674,b,c,b,b,c,c,c,b,c,c,c,c,a,c,c,a,c,c,c,c,b,a,b,c,a,a,c,b,c,b,b,c,b,c,b,a,b,c,c,a,b,b,b,c,a,b,c,b,c,a,c,b,b,b,b
675,c,b,a,b,b,b,b,c,b,b,a,b,a,b,a,b,a,c,a,c,b,b,c,c,c,c,a,c,a,a,a,c,a,a,a,b,a,a,a,a,a,c,a,c,b,b,b,c,c,a,c,a,b,c,a
676,a,c,b,b,b,b,a,b,c,a,a,b,b,c,a,a,b,a,c,c,b,a,c,b,a,a,c,a,b,a,b,c,c,c,b,c,b,c,c,a,a,c,b,c,a,b,a,b,c,a,c,c,b,c,b
677,a,c,a,a,b,a,c,c,c,a,b,a,a,c,a,c,c,c,c,b,a,b,a,c,a,b,b,c,c,b,b,b,c,c,b,c,a,a,c,c,a,c,c,c,a,b,b,a,c,a,c,b,c,c,a
678,b,b,a,c,c,b,b,c,c,b,c,c,c,c,c,a,a,b,c,a,b,a,b,c,a,a,c,b,c,a,b,b,c,c,a,a,b,c,c,a,b,b,c,c,b,c,b,a,c,b,a,a,c,b,c
679,c,b,b,c,c,a,b,c,c,a,a,a,b,c,c,a,b,b,c,a,b,c,c,b,c,c,a,a,b,a,a,b,c,c,a,a,b,c,c,b,b,a,c,c,a,a,c,c,c,b,b,b,a,c,b
680,c,a,a,b,c,a,b,c,b,c,b,a,a,b,c,a,b,c,b,c,b,b,a,b,a,c,b,c,a,a,a,c,c,a,a,b,b,c,a,a,a,a,c,a,a,b,c,a,a,a,c,b,c,b,b
681,b,b,c,b,a,b,a,c,b,b,b,c,a,b,c,a,a,c,c,a,a,b,a,c,a,a,c,a,c,a,b,a,c,b,b,c,b,c,b,a,a,c,a,c,a,a,b,c,c,a,a,c,b,c,a
682,b,b,a,c,c,a,b,c,c,c,a,c,a,c,a,a,b,c,c,a,b,c,a,a,a,c,b,c,a,a,c,b,c,a,b,a,a,a,c,c,b,b,a,c,c,a,a,c,c,c,b,b,a,c,c
683,a,c,b,b,c,b,c,c,b,c,a,a,a,b,a,a,a,c,b,a,a,c,a,c,a,b,a,c,c,b,a,a,a,c,b,a,b,c,c,c,a,a,c,c,c,b,c,a,c,c,c,c,c,c,c
684,b,a,b,b,b,a,c,c,c,b,b,a,b,b,a,a,c,c,a,b,a,a,a,a,a,b,c,a,c,a,a,b,c,c,b,b,a,c,c,c,b,b,a,c,c,b,a,c,c,c,c,c,c,c,a
685,a,c,b,b,a,a,a,b,b,a,b,c,b,c,a,c,b,b,c,b,c,a,c,c,c,a,c,a,c,a,a,c,c,c,c,b,c,a,c,c,a,c,c,c,c,a,c,b,c,c,b,c,b,c,c
686,b,a,b,c,c,a,c,b,c,a,b,a,c,c,a,c,c,a,c,a,b,a,c,b,a,c,c,c,c,a,a,b,c,c,a,a,a,a,c,c,a,b,c,c,c,b,a,a,c,c,c,b,c,c,c
687,b,b,c,b,a,c,b,a,c,b,a,a,c,c,c,b,b,c,c,c,c,c,a,c,a,a,b,c,c,a,b,c,a,c,a,c,b,a,c,a,a,b,c,c,a,b,c,a,c,b,b,a,a,c,a
688,b,b,a,a,b,a,a,c,a,b,b,c,a,c,c,a,b,c,c,b,b,c,c,c,a,c,b,a,c,a,a,a,c,c,a,b,c,a,c,a,a,a,c,c,a,a,b,c,c,c,a,c,a,b,a
689,a,c,b,b,c,b,b,a,c,b,a,c,c,c,a,a,b,c,c,a,b,a,a,c,a,a,c,c,c,c,b,b,b,c,a,a,a,a,c,a,b,c,a,b,a,b,a,a,a,a,c,c,a,a,a
690,a,a,a,a,b,b,b,a,a,a,a,a,c,a,c,b,b,a,a,c,c,c,a,a,a,a,a,c,a,b,b,b,c,a,c,b,c,c,a,a,b,a,c,a,b,a,b,a,a,c,a,b,c,a,a
691,a,c,a,b,c,b,a,c,b,a,a,b,c,b,a,b,c,b,a,a,a,b,b,a,a,b,c,b,a,a,c,a,b,a,b,a,c,b,c,b,a,b,b,c,a,b,a,c,c,c,b,b,b,c,c
692,b,a,c,b,c,a,c,c,c,a,b,b,c,c,a,c,a,c,c,c,a,b,a,c,c,b,a,c,c,c,a,b,a,c,a,b,a,c,c,b,a,c,c,c,a,b,b,a,c,b,b,a,c,c,a
693,a,c,c,b,c,b,c,a,b,c,c,c,c,b,b,a,b,c,b,a,a,c,b,b,a,a,c,c,a,c,a,c,a,a,c,b,c,c,a,c,b,c,c,b,b,c,c,c,b,b,a,a,b,b,a
694,b,a,a,c,c,a,b,c,c,a,b,c,a,c,a,a,b,c,c,a,a,a,a,c,a,b,a,c,c,a,c,c,b,c,b,a,b,c,c,b,b,b,a,c,a,a,a,c,c,a,b,c,b,c,a
695,b,b,c,b,c,c,a,a,b,c,a,b,a,c,c,b,c,c,c,a,a,b,a,c,a,b,c,b,c,a,c,a,c,c,a,a,c,b,c,a,a,a,c,c,a,b,c,a,c,a,a,b,c,c,a
696,a,c,b,b,b,a,b,c,b,a,a,c,c,a,a,b,b,a,a,b,b,a,c,a,a,a,b,a,a,a,b,a,a,b,a,a,c,c,a,a,b,a,b,a,a,a,c,c,a,b,a,a,c,a,b
697,b,c,a,a,b,a,b,c,a,b,b,c,a,a,a,c,b,c,c,a,a,b,c,c,b,b,a,a,c,a,a,c,a,c,b,b,a,c,c,a,a,c,c,c,a,a,b,b,c,a,b,a,c,c,a
698,c,a,b,b,b,a,c,b,b,b,b,b,c,c,a,b,a,b,c,b,a,c,b,c,b,b,a,c,c,a,c,b,a,c,c,a,c,c,c,a,b,b,c,c,b,a,a,b,c,b,b,c,c,c,b
699,b,a,c,b,c,a,b,a,c,c,b,c,c,c,b,a,c,c,c,c,b,c,a,c,c,c,b,a,c,a,b,c,c,c,a,c,b,a,c,a,a,a,c,c,b,b,b,a,c,c,a,b,a,c,c
700,b,b,c,b,c,c,a,c,a,c,a,b,c,a,b,a,c,a,a,a,b,c,c,c,c,a,c,b,c,c,a,c,c,c,c,b,b,c,c,a,b,c,a,c,a,a,c,c,c,c,a,c,a,c,c
701,c,a,a,c,c,a,b,c,c,c,b,a,a,c,c,b,b,c,b,c,b,b,a,b,a,c,b,a,b,a,a,b,c,b,a,b,b,a,b,a,c,b,c,b,a,b,c,a,a,a,b,b,c,c,a
702,b,a,b,c,c,c,c,b,c,c,a,c,c,c,c,a,c,c,c,c,b,c,a,c,c,c,b,c,c,c,a,a,a,c,c,b,c,c,c,c,a,c,a,c,c,a,c,c,c,c,b,a,b,c,a
703,b,a,a,b,c,b,c,b,b,a,a,c,c,a,c,a,a,a,c,a,a,b,c,c,b,b,a,c,c,c,b,b,b,c,c,b,a,c,c,c,a,c,a,c,a,b,b,c,c,a,a,c,c,c,a
704,c,b,c,b,b,a,b,a,c,a,b,c,c,b,a,c,b,a,b,a,c,a,c,c,a,a,c,a,a,b,b,a,c,a,c,a,b,c,a,c,b,a,a,a,c,c,b,c,a,a,a,c,a,a,a
705,b,b,c,b,c,c,c,a,b,a,a,a,c,b,b,b,c,c,c,b,a,c,c,c,c,b,c,c,c,c,b,b,a,c,a,a,c,c,c,a,b,b,a,c,a,b,c,c,c,a,c,a,b,c,b
706,a,c,b,a,a,b,b,b,a,a,a,a,b,a,b,a,c,c,c,a,b,a,c,c,a,a,b,b,c,a,b,a,c,c,a,a,c,a,c,a,b,a,c,c,a,c,c,a,c,a,a,b,c,c,a
707,c,a,a,c,c,a,c,c,c,a,b,c,c,c,b,c,b,a,c,b,a,c,c,c,a,a,b,a,c,a,a,c,c,c,a,b,b,c,a,a,c,c,a,a,a,a,b,a,c,a,a,c,c,c,a
708,b,c,b,b,b,a,b,b,b,a,b,c,b,b,a,a,b,c,a,a,b,c,a,a,a,a,c,a,a,c,b,c,c,a,b,b,b,a,a,a,a,c,c,a,a,b,a,c,a,a,a,c,a,a,b
709,c,a,a,b,a,a,c,c,b,b,a,c,b,b,b,a,a,c,a,c,a,c,c,a,a,b,a,a,c,a,b,c,c,c,a,a,a,a,c,a,a,b,c,c,a,a,b,b,c,a,b,c,c,c,a
710,b,b,c,b,c,b,c,b,b,c,a,c,b,b,c,b,b,b,b,c,a,a,c,b,c,b,c,c,b,a,b,c,a,b,c,b,c,c,b,c,c,c,a,c,c,a,b,c,b,a,b,a,c,b,c
711,b,a,a,a,b,b,b,c,a,c,a,a,c,a,c,b,a,c,a,a,b,c,b,a,a,b,c,b,a,b,c,c,c,a,c,a,c,a,a,b,b,c,a,a,b,b,c,c,c,c,a,b,a,c,a
712,b,c,a,c,c,b,a,c,c,a,c,b,a,c,c,a,c,a,c,a,b,c,c,c,c,a,b,c,c,b,a,a,a,c,b,b,c,b,b,a,a,b,a,c,a,a,c,c,c,a,b,b,a,c,b
713,c,a,a,a,a,a,c,c,a,a,b,b,a,a,a,a,c,c,a,c,b,a,a,a,c,b,c,c,a,b,a,a,c,a,a,a,c,a,a,b,a,c,c,a,c,b,c,c,b,c,a,b,a,c,c
714,b,b,b,b,c,c,a,a,b,c,c,c,c,b,c,a,c,a,b,c,b,c,a,b,c,b,b,a,a,a,a,c,c,a,b,a,b,a,a,b,b,c,c,a,b,a,b,c,a,b,c,a,c,a,c
715,b,c,b,a,a,c,c,c,a,c,b,b,a,a,c,a,b,a,a,b,a,b,c,a,b,a,c,a,a,c,a,b,c,c,a,b,c,c,c,a,b,a,a,c,b,a,c,c,c,a,b,b,a,c,b
716,c,a,b,b,c,c,c,c,b,c,a,c,c,c,c,a,c,c,a,c,a,b,c,a,a,b,a,c,a,a,a,c,a,a,a,a,c,c,a,c,a,c,a,a,c,a,a,c,a,a,b,c,c,c,a
717,b,b,c,b,c,b,b,a,b,a,b,a,c,b,a,c,a,a,b,a,a,a,c,c,a,a,c,a,c,b,b,b,c,c,a,b,a,a,c,b,b,b,c,c,c,a,a,a,c,c,a,b,a,c,c
718,c,a,b,b,a,a,c,a,b,b,a,a,c,c,a,b,c,a,c,b,c,b,c,c,a,a,c,c,b,a,b,c,a,b,c,a,b,c,b,a,b,b,a,c,b,a,b,c,c,a,b,c,a,c,a
719,b,b,b,b,c,b,a,c,c,c,c,c,b,c,c,a,c,b,c,c,b,a,c,c,c,a,c,a,c,a,b,a,c,c,a,a,b,c,c,b,b,a,a,c,b,c,c,c,c,a,a,a,c,c,a
720,a,c,b,c,c,b,c,b,c,c,b,c,c,c,c,c,a,c,c,c,b,b,c,c,c,b,a,a,c,c,c,b,a,c,c,a,b,c,c,a,b,b,a,c,b,b,c,c,c,a,a,b,c,c,b
721,b,a,a,b,c,c,b,c,c,c,a,b,c,c,a,b,c,a,b,a,c,b,c,b,a,a,a,b,c,c,a,c,b,c,c,b,a,b,c,a,c,b,b,c,c,a,a,b,c,a,a,c,b,c,b
722,c,a,b,c,c,b,c,b,c,c,a,b,c,c,a,b,c,a,c,a,c,b,c,c,a,a,c,a,c,a,a,a,c,c,c,a,b,c,c,c,b,a,c,c,a,b,a,a,c,b,a,c,c,c,b
723,b,a,a,c,c,c,c,a,c,c,a,c,c,c,c,b,b,a,c,a,b,a,c,c,a,a,c,a,c,a,b,b,a,c,a,a,a,c,b,a,b,c,a,c,a,a,c,c,c,c,b,c,a,c,c
724,b,a,a,c,a,b,c,a,c,a,b,b,c,c,a,a,a,a,b,c,a,c,c,b,b,b,c,a,b,c,c,b,c,a,b,a,a,a,a,c,b,b,c,a,a,c,a,b,a,c,a,c,c,a,b
725,b,a,a,b,a,a,c,c,a,a,b,b,c,a,b,c,a,b,a,a,a,c,c,a,a,b,b,a,a,c,b,c,a,a,a,b,b,c,a,a,a,c,a,a,a,a,b,c,a,a,a,a,b,a,a
726,b,b,b,a,b,a,c,c,a,a,b,c,a,c,b,a,b,a,c,b,b,a,c,c,c,c,c,a,c,c,a,c,c,c,c,a,a,c,c,a,b,c,c,c,b,a,b,c,c,b,b,c,a,c,a
727,b,c,b,b,c,a,b,b,c,a,b,c,c,c,a,a,b,a,c,a,b,a,c,c,a,a,c,c,c,a,b,b,a,c,a,a,a,a,c,c,a,c,c,c,a,b,a,c,c,b,c,c,a,c,b
728,b,c,b,c,c,c,c,b,c,c,a,c,c,c,c,b,c,a,c,c,b,a,c,c,a,a,b,c,c,a,b,a,c,c,c,a,b,a,c,c,b,a,c,c,a,c,c,a,c,a,b,c,c,c,c
729,b,b,c,b,c,a,a,a,c,c,a,c,c,c,a,b,c,a,c,b,b,b,c,c,a,a,b,c,c,b,b,c,a,c,a,c,c,c,c,c,b,b,c,c,a,a,c,c,c,b,b,b,a,c,a
